date,trade_code,high,low,open,close,volume
2020-08-06,AGRANINS,34.5,30.9,34.5,31.1,1785283
2020-08-05,AGRANINS,34.9,31.5,32.3,34.3,1564500
2020-08-04,AGRANINS,32.9,29.7,31.5,32.4,1846747
2020-08-03,AGRANINS,31.1,28.7,28.7,31.1,1902639
2020-07-30,AGRANINS,28.6,26.1,27.4,28.3,1111107
2020-07-29,AGRANINS,28.4,26.1,26.7,27,1205529
2020-07-28,AGRANINS,28,26.4,27.9,26.7,759913
2020-07-27,AGRANINS,27.5,24.9,25.1,27.5,1581789
2020-07-26,AGRANINS,25.1,23.2,23.6,25,881116
2020-07-23,AGRANINS,24.4,23,24,23.4,464526
2020-07-22,AGRANINS,24.8,23.4,24.4,23.6,424924
2020-07-21,AGRANINS,24.9,24.2,24.7,24.5,395446
2020-07-20,AGRANINS,25.1,24,24,24.7,619290
2020-07-19,AGRANINS,24.9,23.8,24.6,24,659578
2020-07-16,AGRANINS,25.5,24.1,24.9,24.6,924575
2020-07-15,AGRANINS,25.5,24.5,25,25.4,717377
2020-07-14,AGRANINS,24.5,22,22.1,23.9,1559804
2020-07-13,AGRANINS,22.6,21.8,22,22.3,237487
2020-07-12,AGRANINS,22.5,20.7,20.8,22,560041
2020-07-09,AGRANINS,21.9,20.3,21.4,20.9,326520
2020-07-08,AGRANINS,21.3,20,20.1,20.9,465549
2020-07-07,AGRANINS,20.4,18.6,19.3,20,603309
2020-07-06,AGRANINS,20,18.9,18.9,19.3,298911
2020-07-05,AGRANINS,19.3,17.6,17.6,18.8,571499
2020-07-02,AGRANINS,17.6,17.6,17.6,17.6,4000
2020-08-10,AIBL1STIMF,7.4,6.9,7.4,7,218903
2020-08-09,AIBL1STIMF,7.3,7.1,7.2,7.3,98564
2020-08-06,AIBL1STIMF,7.5,7,7.1,7.3,820068
2020-08-05,AIBL1STIMF,7.1,6.9,6.9,6.9,51375
2020-08-04,AIBL1STIMF,6.9,6.9,6.9,6.9,24615
2020-08-03,AIBL1STIMF,6.9,6.9,6.9,6.9,5000
2020-07-30,AIBL1STIMF,6.9,6.9,6.9,6.9,12700
2020-07-29,AIBL1STIMF,7,6.9,7,6.9,23702
2020-07-28,AIBL1STIMF,6.9,6.9,6.9,6.9,4736
2020-07-27,AIBL1STIMF,7,6.9,7,6.9,6115
2020-07-26,AIBL1STIMF,7,6.9,6.9,6.9,255
2020-07-23,AIBL1STIMF,7,6.9,7,7,49200
2020-07-22,AIBL1STIMF,6.9,6.9,6.9,6.9,11045
2020-07-21,AIBL1STIMF,7,6.9,6.9,6.9,148500
2020-07-20,AIBL1STIMF,7,6.9,6.9,6.9,260
2020-07-19,AIBL1STIMF,6.9,6.9,6.9,6.9,1
2020-07-16,AIBL1STIMF,0,0,0,6.9,0
2020-07-15,AIBL1STIMF,0,0,0,6.9,0
2020-07-14,AIBL1STIMF,6.9,6.9,6.9,6.9,13475
2020-07-13,AIBL1STIMF,6.9,6.9,6.9,6.9,1000
2020-07-12,AIBL1STIMF,6.9,6.9,6.9,6.9,20910
2020-07-09,AIBL1STIMF,7.4,6.9,7.4,6.9,2708
2020-07-08,AIBL1STIMF,6.9,6.9,6.9,6.9,1402
2020-07-07,AIBL1STIMF,6.9,6.9,6.9,6.9,5000
2020-07-06,AIBL1STIMF,0,0,0,6.9,0
2020-07-05,AIBL1STIMF,6.9,6.9,6.9,6.9,1
2020-07-02,AIBL1STIMF,6.9,6.9,6.9,6.9,130
2020-08-10,AIL,30.6,29,30.5,29.2,376822
2020-08-09,AIL,30.9,29,29,30.4,478107
2020-08-06,AIL,29.8,28.5,28.5,28.7,394863
2020-08-05,AIL,30,28,29.9,28.3,637075
2020-08-04,AIL,30.6,29,30.2,29.8,556172
2020-08-03,AIL,31,27.9,28.4,30.2,547884
2020-07-30,AIL,28.8,26.2,26.2,28.4,1008900
2020-07-29,AIL,26.2,26.2,26.2,26.2,33090
2020-07-28,AIL,26.2,26.2,26.2,26.2,2415
2020-07-27,AIL,26.2,26.2,26.2,26.2,2980
2020-07-26,AIL,26.2,26.2,26.2,26.2,6695
2020-07-23,AIL,26.2,26.2,26.2,26.2,14697
2020-07-22,AIL,26.2,26.2,26.2,26.2,4684
2020-07-21,AIL,26.2,26.2,26.2,26.2,20600
2020-07-20,AIL,26.2,26.2,26.2,26.2,20
2020-07-19,AIL,26.2,26.2,26.2,26.2,83
2020-07-16,AIL,26.2,26.2,26.2,26.2,610
2020-07-15,AIL,26.2,26.2,26.2,26.2,306
2020-07-14,AIL,26.2,26.2,26.2,26.2,232
2020-07-13,AIL,26.2,26.2,26.2,26.2,12540
2020-07-12,AIL,26.2,26.2,26.2,26.2,13554
2020-07-09,AIL,26.2,26.2,26.2,26.2,3169
2020-07-08,AIL,26.2,26.2,26.2,26.2,62
2020-07-07,AIL,0,0,0,26.2,0
2020-07-06,AIL,26.2,26.2,26.2,26.2,1059
2020-07-05,AIL,0,0,0,26.2,0
2020-07-02,AIL,0,0,0,26.2,0
2020-08-10,AL-HAJTEX,32.9,31.5,32.7,31.9,43775
2020-08-09,AL-HAJTEX,34.1,31.5,31.5,32.4,46658
2020-08-06,AL-HAJTEX,33.2,30.8,33.2,31.5,19428
2020-08-05,AL-HAJTEX,33.8,31,33,32.9,53698
2020-08-04,AL-HAJTEX,32.4,30.1,31.9,32,83067
2020-08-03,AL-HAJTEX,29.5,26.9,26.9,29.5,33358
2020-07-30,AL-HAJTEX,28.9,26.5,26.5,26.9,76419
2020-07-29,AL-HAJTEX,26.5,26.5,26.5,26.5,200
2020-07-28,AL-HAJTEX,26.5,26.5,26.5,26.5,528
2020-07-27,AL-HAJTEX,26.5,26.5,26.5,26.5,449
2020-07-26,AL-HAJTEX,26.5,26.5,26.5,26.5,100
2020-07-23,AL-HAJTEX,26.5,26.5,26.5,26.5,200
2020-07-22,AL-HAJTEX,26.5,26.5,26.5,26.5,231
2020-07-21,AL-HAJTEX,0,0,0,26.5,0
2020-07-20,AL-HAJTEX,0,0,0,26.5,0
2020-07-19,AL-HAJTEX,0,0,0,26.5,0
2020-07-16,AL-HAJTEX,0,0,0,26.5,0
2020-07-15,AL-HAJTEX,26.5,26.5,26.5,26.5,241
2020-07-14,AL-HAJTEX,26.5,26.5,26.5,26.5,285
2020-07-13,AL-HAJTEX,26.5,26.5,26.5,26.5,4542
2020-07-12,AL-HAJTEX,26.5,26.5,26.5,26.5,1770
2020-07-09,AL-HAJTEX,26.5,26.5,26.5,26.5,7
2020-07-08,AL-HAJTEX,0,0,0,26.5,0
2020-07-07,AL-HAJTEX,26.5,26.5,26.5,26.5,5
2020-07-06,AL-HAJTEX,26.5,26.5,26.5,26.5,250
2020-07-05,AL-HAJTEX,26.5,26.5,26.5,26.5,100
2020-07-02,AL-HAJTEX,26.5,26.5,26.5,26.5,140
2020-08-10,ALARABANK,16,15.6,15.8,16,136138
2020-08-09,ALARABANK,16,15.3,15.4,15.8,254365
2020-08-06,ALARABANK,15.4,15.2,15.3,15.3,164444
2020-08-05,ALARABANK,15.6,14.8,14.8,15.5,505891
2020-08-04,ALARABANK,15.1,14.7,14.8,14.8,455356
2020-08-03,ALARABANK,15,14.7,14.9,14.8,522444
2020-07-30,ALARABANK,0,0,0,16.1,0
2020-07-29,ALARABANK,16.3,16.1,16.2,16.1,879209
2020-07-28,ALARABANK,16.3,16.2,16.3,16.2,285005
2020-07-27,ALARABANK,16.3,16.1,16.2,16.3,561466
2020-07-26,ALARABANK,16.3,16.1,16.2,16.3,708758
2020-07-23,ALARABANK,16.2,16.1,16.2,16.2,137753
2020-07-22,ALARABANK,16.2,16.1,16.1,16.2,517823
2020-07-21,ALARABANK,16.2,16,16,16.2,216384
2020-07-20,ALARABANK,16.1,15.9,15.9,16.1,937330
2020-07-19,ALARABANK,16,15.8,15.8,16,263960
2020-07-16,ALARABANK,16,15.8,15.9,15.8,51046
2020-07-15,ALARABANK,16,15.6,15.7,15.9,217640
2020-07-14,ALARABANK,15.9,15.7,15.7,15.8,141239
2020-07-13,ALARABANK,15.9,15.7,15.7,15.9,119636
2020-07-12,ALARABANK,15.8,15.6,15.8,15.7,152293
2020-07-09,ALARABANK,16.3,15.7,15.7,15.8,448180
2020-07-08,ALARABANK,15.8,15.1,15.1,15.7,1051862
2020-07-07,ALARABANK,15.1,14.8,14.8,15.1,499826
2020-07-06,ALARABANK,15,14.7,14.8,14.9,859877
2020-07-05,ALARABANK,14.9,14.7,14.7,14.9,336164
2020-07-02,ALARABANK,14.8,14.7,14.8,14.7,1048802
2020-08-10,ALIF,7.4,7,7.2,7.1,2649046
2020-08-09,ALIF,7.3,6.8,6.8,7.2,5201247
2020-08-06,ALIF,6.9,6.5,6.6,6.8,2610065
2020-08-05,ALIF,6.8,6.5,6.7,6.6,2448779
2020-08-04,ALIF,7,6.7,7,6.7,1725623
2020-08-03,ALIF,7.1,6.7,6.7,7,1568334
2020-07-30,ALIF,6.9,6.5,6.5,6.7,3471152
2020-07-29,ALIF,6.5,6.5,6.5,6.5,36940
2020-07-28,ALIF,6.5,6.5,6.5,6.5,2020
2020-07-27,ALIF,6.5,6.5,6.5,6.5,24123
2020-07-26,ALIF,6.5,6.5,6.5,6.5,18007
2020-07-23,ALIF,6.5,6.5,6.5,6.5,17142
2020-07-22,ALIF,6.5,6.5,6.5,6.5,16468
2020-07-21,ALIF,6.5,6.5,6.5,6.5,4596
2020-07-20,ALIF,6.5,6.5,6.5,6.5,3062
2020-07-19,ALIF,6.5,6.5,6.5,6.5,2061
2020-07-16,ALIF,6.5,6.5,6.5,6.5,6929
2020-07-15,ALIF,6.5,6.5,6.5,6.5,5596
2020-07-14,ALIF,6.5,6.5,6.5,6.5,51388
2020-07-13,ALIF,6.5,6.5,6.5,6.5,72249
2020-07-12,ALIF,6.5,6.5,6.5,6.5,22056
2020-07-09,ALIF,6.5,6.5,6.5,6.5,71208
2020-07-08,ALIF,6.5,6.5,6.5,6.5,34064
2020-07-07,ALIF,6.5,6.5,6.5,6.5,12828
2020-07-06,ALIF,6.5,6.5,6.5,6.5,904
2020-07-05,ALIF,6.5,6.5,6.5,6.5,1781
2020-07-02,ALIF,6.5,6.5,6.5,6.5,6137
2020-08-10,ALLTEX,9.7,8.1,9,8.6,133020
2020-08-09,ALLTEX,9.1,8.8,8.8,8.9,180131
2020-08-06,ALLTEX,8.4,7.9,7.9,8.3,226531
2020-08-05,ALLTEX,7.7,7,7,7.7,164714
2020-08-04,ALLTEX,7.2,6.9,7,7,96090
2020-08-03,ALLTEX,7.2,6.9,6.9,6.9,100237
2020-07-30,ALLTEX,7,6.9,6.9,6.9,97977
2020-07-29,ALLTEX,6.9,6.9,6.9,6.9,8300
2020-07-28,ALLTEX,6.9,6.9,6.9,6.9,702
2020-07-27,ALLTEX,6.9,6.9,6.9,6.9,2180
2020-07-26,ALLTEX,6.9,6.9,6.9,6.9,20350
2020-07-23,ALLTEX,6.9,6.9,6.9,6.9,7036
2020-07-22,ALLTEX,6.9,6.9,6.9,6.9,12221
2020-07-21,ALLTEX,6.9,6.9,6.9,6.9,8805
2020-07-20,ALLTEX,6.9,6.9,6.9,6.9,1510
2020-07-19,ALLTEX,6.9,6.9,6.9,6.9,10000
2020-07-16,ALLTEX,6.9,6.9,6.9,6.9,1500
2020-07-15,ALLTEX,6.9,6.9,6.9,6.9,10500
2020-07-14,ALLTEX,6.9,6.9,6.9,6.9,6815
2020-07-13,ALLTEX,6.9,6.9,6.9,6.9,14811
2020-07-12,ALLTEX,7,6.9,6.9,6.9,49236
2020-07-09,ALLTEX,7.3,6.9,6.9,6.9,29307
2020-07-08,ALLTEX,6.9,6.9,6.9,6.9,21543
2020-07-07,ALLTEX,6.9,6.9,6.9,6.9,41404
2020-07-06,ALLTEX,6.9,6.9,6.9,6.9,7850
2020-07-05,ALLTEX,6.9,6.9,6.9,6.9,3439
2020-07-02,ALLTEX,7,6.9,6.9,6.9,48115
2020-08-10,AMANFEED,29.1,28.2,29.1,28.5,576037
2020-08-09,AMANFEED,29.6,27.5,28,29.1,1093928
2020-08-06,AMANFEED,28.3,27.2,27.2,27.9,293769
2020-08-05,AMANFEED,28.5,27.1,27.9,27.4,383400
2020-08-04,AMANFEED,28.9,27.8,28.5,28,335810
2020-08-03,AMANFEED,29.5,27.6,28.1,28.3,599524
2020-07-30,AMANFEED,28.3,27.2,27.3,28.1,500343
2020-07-29,AMANFEED,27.4,26.8,26.8,27.1,377915
2020-07-28,AMANFEED,27,26.8,26.8,26.8,260954
2020-07-27,AMANFEED,27.4,26.8,27.3,26.8,336356
2020-07-26,AMANFEED,27.4,26.8,26.8,27.2,244576
2020-07-23,AMANFEED,27.2,26.8,27.2,26.8,248667
2020-07-22,AMANFEED,27.3,26.8,26.8,27.2,319338
2020-07-21,AMANFEED,26.8,26.8,26.8,26.8,9233
2020-07-20,AMANFEED,26.8,26.8,26.8,26.8,3290
2020-07-19,AMANFEED,26.8,26.8,26.8,26.8,3819
2020-07-16,AMANFEED,26.8,26.8,26.8,26.8,25540
2020-07-15,AMANFEED,26.8,26.8,26.8,26.8,23384
2020-07-14,AMANFEED,27.4,26.8,27.4,26.8,191577
2020-07-13,AMANFEED,28.3,27,27.9,27.4,151428
2020-07-12,AMANFEED,28.2,26.8,26.8,27.9,693109
2020-07-09,AMANFEED,26.8,26.8,26.8,26.8,33681
2020-07-08,AMANFEED,26.8,26.8,26.8,26.8,3305
2020-07-07,AMANFEED,26.8,26.8,26.8,26.8,150
2020-07-06,AMANFEED,26.8,26.8,26.8,26.8,100
2020-07-05,AMANFEED,26.8,26.8,26.8,26.8,400
2020-07-02,AMANFEED,26.8,26.8,26.8,26.8,100
2020-08-10,AMBEEPHA,483,465.7,468,470.7,11172
2020-08-09,AMBEEPHA,468,447.1,454.9,465.7,11792
2020-08-06,AMBEEPHA,453.9,441,452,446.3,7931
2020-08-05,AMBEEPHA,454.3,443.1,448.6,447,2463
2020-08-04,AMBEEPHA,459.8,446.5,459.7,448.6,3673
2020-08-03,AMBEEPHA,458,447.1,447.1,454.5,5490
2020-07-30,AMBEEPHA,459.9,443,457,446.1,5462
2020-07-29,AMBEEPHA,461.6,447.2,456,451.3,4797
2020-07-28,AMBEEPHA,463.9,455,457.1,457.4,6620
2020-07-27,AMBEEPHA,460,452.4,452.4,457.1,3510
2020-07-26,AMBEEPHA,456.3,442.4,449,452.4,4513
2020-07-23,AMBEEPHA,457.7,446.1,450.5,447.4,2865
2020-07-22,AMBEEPHA,452.5,440.2,440.2,450.5,10396
2020-07-21,AMBEEPHA,449.8,440.7,445,443.6,3500
2020-07-20,AMBEEPHA,444.2,432.2,438.4,440.7,1901
2020-07-19,AMBEEPHA,450,430.3,450,431.3,2542
2020-07-16,AMBEEPHA,459.9,430.6,457,440.6,9223
2020-07-15,AMBEEPHA,466,453.1,456,456.8,2874
2020-07-14,AMBEEPHA,465.9,457.1,462.1,458.5,4355
2020-07-13,AMBEEPHA,474.9,464.2,472,465.3,5575
2020-07-12,AMBEEPHA,471,466.6,466.7,468.9,5033
2020-07-09,AMBEEPHA,476,457.1,457.1,470.2,11312
2020-07-08,AMBEEPHA,465.1,455.2,461.8,456.3,8795
2020-07-07,AMBEEPHA,471,456.3,465.3,457.6,8462
2020-07-06,AMBEEPHA,468.1,452,452,465.3,12906
2020-07-05,AMBEEPHA,477,456.1,473.3,462.2,13155
2020-07-02,AMBEEPHA,491,470.8,491,473.6,14860
2020-08-10,AMCL(PRAN),193.9,189.1,190.1,192.3,2353
2020-08-09,AMCL(PRAN),193.4,187,190,191.1,7746
2020-08-06,AMCL(PRAN),190,182.6,184.3,187.3,5046
2020-08-05,AMCL(PRAN),184,183.2,183.4,183.5,1661
2020-08-04,AMCL(PRAN),184.5,182,184.5,183.4,1720
2020-08-03,AMCL(PRAN),184.9,180.2,180.3,183.2,3571
2020-07-30,AMCL(PRAN),184,180.6,182.7,181.4,5342
2020-07-29,AMCL(PRAN),182.7,179.6,180.1,182.5,3048
2020-07-28,AMCL(PRAN),181.9,180,180.2,180.2,4585
2020-07-27,AMCL(PRAN),181.2,179,179,180.2,4838
2020-07-26,AMCL(PRAN),178,177.9,178,178,8007
2020-07-23,AMCL(PRAN),179,177.9,178,178,1584
2020-07-22,AMCL(PRAN),179.9,179.5,179.8,179.9,356
2020-07-21,AMCL(PRAN),180,177.9,178.2,179.2,1991
2020-07-20,AMCL(PRAN),179.9,177.9,178,178.1,871
2020-07-19,AMCL(PRAN),181.9,179.2,181.9,181.4,12
2020-07-16,AMCL(PRAN),179.9,178.1,179,179.2,301
2020-07-15,AMCL(PRAN),180,178,178.2,178.1,207
2020-07-14,AMCL(PRAN),180,178.2,178.2,178.2,202
2020-07-13,AMCL(PRAN),179.9,178.6,178.6,178.9,1250
2020-07-12,AMCL(PRAN),179.3,177.9,178,178.5,2407
2020-07-09,AMCL(PRAN),180,177.9,178.5,178.2,2736
2020-07-08,AMCL(PRAN),178.9,178,178,178.5,3145
2020-07-07,AMCL(PRAN),178,177.9,178,178,3652
2020-07-06,AMCL(PRAN),178.2,178,178,178,168
2020-07-05,AMCL(PRAN),180,178.2,180,178.2,506
2020-07-02,AMCL(PRAN),179.5,178,179.5,179,570
2020-08-10,ANLIMAYARN,33.5,32.3,33,32.5,250600
2020-08-09,ANLIMAYARN,33.2,32.3,32.3,32.8,255902
2020-08-06,ANLIMAYARN,32.7,31.8,31.9,32.3,239651
2020-08-05,ANLIMAYARN,32.8,31.8,32.4,31.9,252426
2020-08-04,ANLIMAYARN,33.1,32.1,32.9,32.3,203614
2020-08-03,ANLIMAYARN,33.7,32.3,33.3,32.6,305083
2020-07-30,ANLIMAYARN,34.2,33,33.4,33.3,315285
2020-07-29,ANLIMAYARN,33.8,32,32.2,33.2,194269
2020-07-28,ANLIMAYARN,33.5,31.5,33.4,32.1,406108
2020-07-27,ANLIMAYARN,33.7,32.6,33.7,32.8,265508
2020-07-26,ANLIMAYARN,34.3,32.9,34,33.2,362208
2020-07-23,ANLIMAYARN,34.8,33.2,33.7,34,664412
2020-07-22,ANLIMAYARN,33.8,32.7,32.7,33.7,616942
2020-07-21,ANLIMAYARN,32.8,31.2,31.2,32.7,371969
2020-07-20,ANLIMAYARN,31.7,30.8,30.9,31.2,69751
2020-07-19,ANLIMAYARN,31.7,30.6,31.6,30.7,71463
2020-07-16,ANLIMAYARN,32.4,31.2,32.4,31.4,68239
2020-07-15,ANLIMAYARN,32.9,31.9,32.4,32.4,140864
2020-07-14,ANLIMAYARN,32.9,31.4,32.4,32.5,155197
2020-07-13,ANLIMAYARN,32.5,31.4,31.6,32.4,206318
2020-07-12,ANLIMAYARN,31.8,30.9,30.9,31.6,180640
2020-07-09,ANLIMAYARN,30.9,30.4,30.5,30.8,111430
2020-07-08,ANLIMAYARN,30.6,29.9,29.9,30.5,170183
2020-07-07,ANLIMAYARN,29.9,29.9,29.9,29.9,2775
2020-07-06,ANLIMAYARN,29.9,29.9,29.9,29.9,2245
2020-07-05,ANLIMAYARN,29.9,29.9,29.9,29.9,2001
2020-07-02,ANLIMAYARN,29.9,29.9,29.9,29.9,21751
2020-08-10,ANWARGALV,83.9,79.6,80,82.3,275023
2020-08-09,ANWARGALV,80.8,77.5,77.5,79.6,237655
2020-08-06,ANWARGALV,79,72.7,73.5,77,139469
2020-08-05,ANWARGALV,75.9,73,74.9,73.5,96400
2020-08-04,ANWARGALV,76.3,74.2,76,74.7,56822
2020-08-03,ANWARGALV,78.4,75.5,76.7,76,142374
2020-07-30,ANWARGALV,77.6,75.7,77.4,76.7,101341
2020-07-29,ANWARGALV,77.9,75,76.8,77.4,167835
2020-07-28,ANWARGALV,77,72.4,72.4,76.2,332488
2020-07-27,ANWARGALV,72.5,69.7,70.9,71.7,74709
2020-07-26,ANWARGALV,71.4,69.1,71.3,69.6,50083
2020-07-23,ANWARGALV,71.5,69.9,70.4,70.3,37834
2020-07-22,ANWARGALV,72.4,70,70.7,71.1,44785
2020-07-21,ANWARGALV,70.7,67.8,67.9,70.3,66008
2020-07-20,ANWARGALV,68.8,67.5,67.9,67.6,40371
2020-07-19,ANWARGALV,69.7,67.5,68.8,67.8,46596
2020-07-16,ANWARGALV,71,68,70.5,69.4,43574
2020-07-15,ANWARGALV,72.5,70.5,72.5,70.8,44432
2020-07-14,ANWARGALV,73.7,71.5,71.8,72.1,111471
2020-07-13,ANWARGALV,72.9,70.5,72.1,71.4,64386
2020-07-12,ANWARGALV,72.4,67.8,67.8,72.1,102282
2020-07-09,ANWARGALV,68.8,67.5,67.5,67.8,169629
2020-07-08,ANWARGALV,67.5,67.5,67.5,67.5,518
2020-07-07,ANWARGALV,67.5,67.5,67.5,67.5,3
2020-07-06,ANWARGALV,0,0,0,67.5,0
2020-07-05,ANWARGALV,67.5,67.5,67.5,67.5,802
2020-07-02,ANWARGALV,0,0,0,67.5,0
2020-08-10,APEXFOODS,128.6,120.1,120.1,125.2,148007
2020-08-09,APEXFOODS,120.1,120.1,120.1,120.1,105045
2020-08-06,APEXFOODS,120.1,120.1,120.1,120.1,1871
2020-08-05,APEXFOODS,120.1,120.1,120.1,120.1,5791
2020-08-04,APEXFOODS,120.1,120.1,120.1,120.1,4094
2020-08-03,APEXFOODS,120.1,120.1,120.1,120.1,11423
2020-07-30,APEXFOODS,120.1,120.1,120.1,120.1,1297
2020-07-29,APEXFOODS,120.1,120.1,120.1,120.1,52
2020-07-28,APEXFOODS,120.1,120.1,120.1,120.1,150
2020-07-27,APEXFOODS,120.1,120.1,120.1,120.1,100
2020-07-26,APEXFOODS,0,0,0,120.1,0
2020-07-23,APEXFOODS,120.1,120.1,120.1,120.1,65
2020-07-22,APEXFOODS,120.1,120.1,120.1,120.1,470
2020-07-21,APEXFOODS,120.1,120.1,120.1,120.1,345
2020-07-20,APEXFOODS,120.1,120.1,120.1,120.1,400
2020-07-19,APEXFOODS,0,0,0,120.1,0
2020-07-16,APEXFOODS,120.1,120.1,120.1,120.1,11
2020-07-15,APEXFOODS,120.1,120.1,120.1,120.1,5
2020-07-14,APEXFOODS,0,0,0,120.1,0
2020-07-13,APEXFOODS,120.1,120.1,120.1,120.1,9750
2020-07-12,APEXFOODS,120.1,120.1,120.1,120.1,630
2020-07-09,APEXFOODS,120.1,120.1,120.1,120.1,1165
2020-07-08,APEXFOODS,0,0,0,120.1,0
2020-07-07,APEXFOODS,120.1,120.1,120.1,120.1,12
2020-07-06,APEXFOODS,0,0,0,120.1,0
2020-07-05,APEXFOODS,0,0,0,120.1,0
2020-07-02,APEXFOODS,120.1,120.1,120.1,120.1,2
2020-08-10,APEXFOOT,259.9,241,241,254.6,53072
2020-08-09,APEXFOOT,240,227.2,227.7,239,26487
2020-08-06,APEXFOOT,228,219.7,219.7,223.1,26947
2020-08-05,APEXFOOT,225,219.3,219.3,219.7,10936
2020-08-04,APEXFOOT,219.3,219.3,219.3,219.3,3783
2020-08-03,APEXFOOT,219.3,219.3,219.3,219.3,823
2020-07-30,APEXFOOT,219.3,219.3,219.3,219.3,288
2020-07-29,APEXFOOT,219.3,219.3,219.3,219.3,313
2020-07-28,APEXFOOT,219.3,219.3,219.3,219.3,349
2020-07-27,APEXFOOT,219.3,219.3,219.3,219.3,100
2020-07-26,APEXFOOT,219.3,219.3,219.3,219.3,1248
2020-07-23,APEXFOOT,219.3,219.3,219.3,219.3,426
2020-07-22,APEXFOOT,219.3,219.3,219.3,219.3,22
2020-07-21,APEXFOOT,219.3,219.3,219.3,219.3,21
2020-07-20,APEXFOOT,219.3,219.3,219.3,219.3,150
2020-07-19,APEXFOOT,0,0,0,219.3,0
2020-07-16,APEXFOOT,219.3,219.3,219.3,219.3,1
2020-07-15,APEXFOOT,219.3,219.3,219.3,219.3,1133
2020-07-14,APEXFOOT,219.3,219.3,219.3,219.3,30
2020-07-13,APEXFOOT,219.3,219.3,219.3,219.3,938
2020-07-12,APEXFOOT,219.3,219.3,219.3,219.3,404
2020-07-09,APEXFOOT,219.3,219.3,219.3,219.3,8195
2020-07-08,APEXFOOT,219.3,219.3,219.3,219.3,32
2020-07-07,APEXFOOT,219.3,219.3,219.3,219.3,40
2020-07-06,APEXFOOT,0,0,0,219.3,0
2020-07-05,APEXFOOT,0,0,0,219.3,0
2020-07-02,APEXFOOT,0,0,0,219.3,0
2020-08-10,APEXSPINN,135.7,130.7,130.7,131.6,171870
2020-08-09,APEXSPINN,130.7,130.7,130.7,130.7,55053
2020-08-06,APEXSPINN,130.7,130.7,130.7,130.7,5030
2020-08-05,APEXSPINN,130.7,130.7,130.7,130.7,5866
2020-08-04,APEXSPINN,130.7,130.7,130.7,130.7,121478
2020-08-03,APEXSPINN,130.7,130.7,130.7,130.7,2058
2020-07-30,APEXSPINN,130.7,130.7,130.7,130.7,1000
2020-07-29,APEXSPINN,130.7,130.7,130.7,130.7,400
2020-07-28,APEXSPINN,0,0,0,130.7,0
2020-07-27,APEXSPINN,0,0,0,130.7,0
2020-07-26,APEXSPINN,130.7,130.7,130.7,130.7,500
2020-07-23,APEXSPINN,130.7,130.7,130.7,130.7,3
2020-07-22,APEXSPINN,0,0,0,130.7,0
2020-07-21,APEXSPINN,130.7,130.7,130.7,130.7,577
2020-07-20,APEXSPINN,130.7,130.7,130.7,130.7,3
2020-07-19,APEXSPINN,0,0,0,130.7,0
2020-07-16,APEXSPINN,0,0,0,130.7,0
2020-07-15,APEXSPINN,0,0,0,130.7,0
2020-07-14,APEXSPINN,130.7,130.7,130.7,130.7,500
2020-07-13,APEXSPINN,130.7,130.7,130.7,130.7,3702
2020-07-12,APEXSPINN,130.7,130.7,130.7,130.7,1231
2020-07-09,APEXSPINN,130.7,130.7,130.7,130.7,255
2020-07-08,APEXSPINN,0,0,0,130.7,0
2020-07-07,APEXSPINN,0,0,0,130.7,0
2020-07-06,APEXSPINN,130.7,130.7,130.7,130.7,500
2020-07-05,APEXSPINN,130.7,130.7,130.7,130.7,500
2020-07-02,APEXSPINN,0,0,0,130.7,0
2020-08-10,APEXTANRY,113.7,109.2,113.7,112.7,33735
2020-08-09,APEXTANRY,112,108.2,109.8,110.4,43514
2020-08-06,APEXTANRY,110.9,107,107,107.6,13678
2020-08-05,APEXTANRY,108.9,106.9,108.2,107,24820
2020-08-04,APEXTANRY,111.9,107.2,111.9,107.3,10858
2020-08-03,APEXTANRY,111,106.9,108.6,109.1,26414
2020-07-30,APEXTANRY,108.6,106.9,108.6,106.9,15885
2020-07-29,APEXTANRY,108.9,106.9,108,106.9,26133
2020-07-28,APEXTANRY,108.6,106.9,107.1,107,15084
2020-07-27,APEXTANRY,108.7,106.9,107.1,107.7,13160
2020-07-26,APEXTANRY,107,106.9,106.9,107,18169
2020-07-23,APEXTANRY,106.9,106.9,106.9,106.9,495
2020-07-22,APEXTANRY,106.9,106.9,106.9,106.9,720
2020-07-21,APEXTANRY,106.9,106.9,106.9,106.9,1560
2020-07-20,APEXTANRY,106.9,106.9,106.9,106.9,145
2020-07-19,APEXTANRY,106.9,106.9,106.9,106.9,1970
2020-07-16,APEXTANRY,107.1,106.9,106.9,107,2770
2020-07-15,APEXTANRY,107,106.9,107,106.9,7137
2020-07-14,APEXTANRY,107,106.9,106.9,107,2919
2020-07-13,APEXTANRY,108.5,106.9,106.9,106.9,31463
2020-07-12,APEXTANRY,107,106.9,106.9,106.9,22333
2020-07-09,APEXTANRY,106.9,106.9,106.9,106.9,12721
2020-07-08,APEXTANRY,0,0,0,106.9,0
2020-07-07,APEXTANRY,0,0,0,106.9,0
2020-07-06,APEXTANRY,0,0,0,106.9,0
2020-07-05,APEXTANRY,106.9,106.9,106.9,106.9,150
2020-07-02,APEXTANRY,106.9,106.9,106.9,106.9,510
2020-08-10,APOLOISPAT,4.5,4.3,4.5,4.5,859722
